path,16,17,15,14,13,12,20,21,19,18
16,1.0,0.8141332797940712,0.2811543390936533,0.4693368242002609,0.4866724119004975,0.6618655786184535,0.8141332797940712,0.8216499957906177,0.8141332797940712,1.0
17,0.8141332797940712,1.0000000000000004,0.2511142566876922,0.4236080463537565,0.45591944960798136,0.6152305343972864,1.0000000000000004,0.8642824211359165,1.0000000000000004,0.8141332797940712
15,0.2811543390936533,0.2511142566876922,0.9999999999999998,0.20957649301786324,0.20432947274466068,0.269418109459757,0.2511142566876922,0.2685838441627774,0.2511142566876922,0.2811543390936533
14,0.4693368242002609,0.4236080463537565,0.20957649301786324,1.0000000000000004,0.4071620589744701,0.49679138339423395,0.4236080463537565,0.4519662394077909,0.4236080463537565,0.4693368242002609
13,0.4866724119004975,0.45591944960798136,0.20432947274466068,0.4071620589744701,1.0,0.6488627527258437,0.45591944960798136,0.47983940488233684,0.45591944960798136,0.4866724119004975
12,0.6618655786184535,0.6152305343972864,0.269418109459757,0.49679138339423395,0.6488627527258437,1.0000000000000002,0.6152305343972864,0.6591888088405546,0.6152305343972864,0.6618655786184535
20,0.8141332797940712,1.0000000000000004,0.2511142566876922,0.4236080463537565,0.45591944960798136,0.6152305343972864,1.0000000000000004,0.8642824211359165,1.0000000000000004,0.8141332797940712
21,0.8216499957906177,0.8642824211359165,0.2685838441627774,0.4519662394077909,0.47983940488233684,0.6591888088405546,0.8642824211359165,1.0,0.8642824211359165,0.8216499957906177
19,0.8141332797940712,1.0000000000000004,0.2511142566876922,0.4236080463537565,0.45591944960798136,0.6152305343972864,1.0000000000000004,0.8642824211359165,1.0000000000000004,0.8141332797940712
18,1.0,0.8141332797940712,0.2811543390936533,0.4693368242002609,0.4866724119004975,0.6618655786184535,0.8141332797940712,0.8216499957906177,0.8141332797940712,1.0
